name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Asuka 880936,3645,Valid,Diogenite,39.46,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880938,3647,Valid,L3.5,388.82,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880939,3648,Valid,H4,23.91,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880941,3650,Valid,H3.3,37.82,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880943,3652,Valid,H6,21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880944,3653,Valid,H5,30.77,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880945,3654,Valid,H4,21.83,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880946,3655,Valid,H4,15.88,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880947,3656,Valid,H4,25.3,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880948,3657,Valid,H4,73.56,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880949,3658,Valid,H4,15.64,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880951,3660,Valid,H3.8,52.86,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880953,3662,Valid,H4,32.36,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880954,3663,Valid,LL6,23.31,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880956,3665,Valid,H3.7-6,97.8,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880959,3668,Valid,H4,16.72,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880960,3669,Valid,LL4-6,21.86,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880961,3670,Valid,H4,71.89,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880962,3671,Valid,H4,39.47,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880966,3675,Valid,H3.7,35.1,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880967,3676,Valid,H5,15.22,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880968,3677,Valid,H4,65.09,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880969,3678,Valid,H6,16.62,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880970,3679,Valid,H4,16.69,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880971,3680,Valid,L5,21.44,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880972,3681,Valid,L6,10.83,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880973,3682,Valid,H3.6,19.84,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880974,3683,Valid,H5,14.73,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880975,3684,Valid,L6,387.33,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880977,3686,Valid,H,247.02,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880978,3687,Valid,H5,34.38,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880979,3688,Valid,L6,48.82,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880980,3689,Valid,H,678.49,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880981,3690,Valid,H4,31.62,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880982,3691,Valid,H4,25.71,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880983,3692,Valid,H,77.92,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880984,3693,Valid,H4,47.49,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880985,3694,Valid,H4,26.99,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880986,3695,Valid,H4,70.98,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880987,3696,Valid,H5,100.52,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880988,3697,Valid,H4,30.68,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880989,3698,Valid,H4,24.13,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880990,3699,Valid,H5,59.03,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880992,3701,Valid,H4,68.31,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880993,3702,Valid,H4,52.12,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880994,3703,Valid,H4,63.52,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880995,3704,Valid,LL,176.84,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880996,3705,Valid,L6,227.81,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880997,3706,Valid,L6,201.02,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880998,3707,Valid,H4,72.04,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 880999,3708,Valid,H4,1591.18,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881000,3709,Valid,L6,848.86,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881001,3710,Valid,LL6,54.24,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881002,3711,Valid,L6,226.98,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881003,3712,Valid,L6,109.46,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881004,3713,Valid,H4,30.25,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881005,3714,Valid,H4,71.54,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881006,3715,Valid,H4,461.09,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881007,3716,Valid,H4,117.49,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881008,3717,Valid,H4,64.69,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881009,3718,Valid,H4,112.67,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881011,3720,Valid,H4,242.58,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881012,3721,Valid,H6,95.17,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881013,3722,Valid,L6,166.8,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881014,3723,Valid,L5,172.76,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881015,3724,Valid,LL,627.72,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881016,3725,Valid,L6,54.41,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881017,3726,Valid,L5,825.36,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881018,3727,Valid,H4,331.09,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881019,3728,Valid,L6,40.21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881020,3729,Valid,CH3,52.12,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881021,3730,Valid,LL,224.72,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881022,3731,Valid,H4,55.68,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881023,3732,Valid,H5,201.32,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881024,3733,Valid,E6,13.81,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881025,3734,Valid,H5,70.55,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881026,3735,Valid,H3.0,112.9,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881027,3736,Valid,H6,19.91,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881028,3737,Valid,H5,68.81,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881030,3739,Valid,L6,11.95,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881031,3740,Valid,H5,49.25,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881032,3741,Valid,L6,14.62,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881033,3742,Valid,LL3,155.59,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881034,3743,Valid,H4,45.66,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881035,3744,Valid,H4,22.03,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881036,3745,Valid,L5,732.82,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881037,3746,Valid,H5,437.54,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881038,3747,Valid,L6,89,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881039,3748,Valid,H4,138.75,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881040,3749,Valid,H4,45.35,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881041,3750,Valid,H4,57.73,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881042,3751,Valid,H4,227.94,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881043,3752,Valid,H,390.47,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881044,3753,Valid,L5,379.08,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881045,3754,Valid,L6,99.6,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881046,3755,Valid,H4,91.38,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881047,3756,Valid,H4,38.7,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881049,3758,Valid,H4,21.79,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881051,3760,Valid,H4,54.8,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881052,3761,Valid,L6,130.07,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881053,3762,Valid,H4,45.06,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881054,3763,Valid,H6,65.84,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881055,3764,Valid,H4,74.57,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881057,3766,Valid,H5,182.01,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881058,3767,Valid,H4,393.47,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881059,3768,Valid,H4,962.5,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881061,3770,Valid,H4,1244.18,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881062,3771,Valid,H4,91.49,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881063,3772,Valid,H6,78.86,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881064,3773,Valid,L6,53.29,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881065,3774,Valid,H5,41.74,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881066,3775,Valid,H,144.68,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881067,3776,Valid,L6,627.34,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881068,3777,Valid,H4,23.84,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881069,3778,Valid,H3.7,32.75,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881070,3779,Valid,Eucrite-br,57.96,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881071,3780,Valid,H4,52.07,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881072,3781,Valid,H,87.38,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881073,3782,Valid,H5,3437,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881074,3783,Valid,L5,111.53,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881075,3784,Valid,H,1015.56,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881076,3785,Valid,H4,107.71,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881077,3786,Valid,LL3.6,136.44,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881078,3787,Valid,H4,58.95,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881079,3788,Valid,L3.8,44.34,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881080,3789,Valid,H3.7,229.36,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881081,3790,Valid,H4,53.49,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881082,3791,Valid,H4,24.21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881083,3792,Valid,H3.1,176.27,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881084,3793,Valid,H5,76.44,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881085,3794,Valid,H4,82.45,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881086,3795,Valid,H4,23.99,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881087,3796,Valid,H4,269.1,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881088,3797,Valid,L3.2,97.07,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881089,3798,Valid,L6,9.9,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881090,3799,Valid,L3.1,142.79,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881091,3800,Valid,L6,1049.54,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881092,3801,Valid,L3,4188,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881093,3802,Valid,H3.7,26.32,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881095,3804,Valid,L5,64.82,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881096,3805,Valid,L3.1,285.52,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881097,3806,Valid,H4,97.64,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881098,3807,Valid,L6,54.21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881099,3808,Valid,CO3,98.35,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881100,3809,Valid,L6,52.01,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881101,3810,Valid,LL4,204.18,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881103,3812,Valid,H5,181.88,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881104,3813,Valid,H5,82.59,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881105,3814,Valid,LL3.9,89.59,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881106,3815,Valid,H5,22.58,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881107,3816,Valid,H5,83.47,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881108,3817,Valid,H5,58.72,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881109,3818,Valid,H5,47.25,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881110,3819,Valid,H5,43.5,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881112,3821,Valid,H4,60.63,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881113,3822,Valid,H5,23.72,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881114,3823,Valid,Diogenite,37.9,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881115,3824,Valid,H6,53.08,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881116,3825,Valid,L5,62.18,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881117,3826,Valid,H4,37.5,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881118,3827,Valid,H4,32.16,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881120,3829,Valid,H5,326.76,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881121,3830,Valid,H5,49.52,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881122,3831,Valid,H4,25.56,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881123,3832,Valid,H,30.23,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881124,3833,Valid,L3.5,1136.8,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881125,3834,Valid,L3.1,403.02,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881126,3835,Valid,L6,140.14,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881127,3836,Valid,L6,161.93,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881128,3837,Valid,L6,75.04,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881129,3838,Valid,H4,58.55,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881130,3839,Valid,H4,44.69,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881131,3840,Valid,H5,374.2,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881132,3841,Valid,H4,89.94,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881133,3842,Valid,H,129.14,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881135,3844,Valid,H4,123.9,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881136,3845,Valid,H4,19.04,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881137,3846,Valid,H6,43.59,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881139,3848,Valid,L6,403.91,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881140,3849,Valid,L3,229.85,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881141,3850,Valid,H6,25.02,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881142,3851,Valid,L5,373.53,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881143,3852,Valid,H4,181.78,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881144,3853,Valid,H4,306.21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881145,3854,Valid,L6,340.31,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881146,3855,Valid,LL3.9,1989.35,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881147,3856,Valid,H5,32.05,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881148,3857,Valid,H5,72.26,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881150,3859,Valid,L5,225.27,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881151,3860,Valid,H6,204.42,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881153,3862,Valid,H6,86.7,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881154,3863,Valid,Mesosiderite,688.13,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881155,3864,Valid,H6,74.1,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881156,3865,Valid,H6,63.46,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881157,3866,Valid,H4,387.61,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881158,3867,Valid,H4,45.18,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881159,3868,Valid,H5,23.63,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881160,3869,Valid,H4,107.16,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881161,3870,Valid,H3,19.52,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881162,3871,Valid,LL3,69.4,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881163,3872,Valid,L6,111.77,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881165,3874,Valid,H4,59.98,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881166,3875,Valid,L3,340.69,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881167,3876,Valid,L3,243.55,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881169,3878,Valid,H4,24.92,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881170,3879,Valid,Howardite,26.41,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881171,3880,Valid,LL4,68.16,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881172,3881,Valid,H4,88.93,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881173,3882,Valid,H3,20.51,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881174,3883,Valid,H3,64.69,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881175,3884,Valid,LL4,64.84,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881176,3885,Valid,H4,32.43,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881177,3886,Valid,H6,252.05,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881178,3887,Valid,H,84.87,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881180,3889,Valid,H5,73.33,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881181,3890,Valid,L3,198.3,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881182,3891,Valid,H4,16.21,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881183,3892,Valid,L3,114.03,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881185,3894,Valid,L3,362.2,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881186,3895,Valid,H3,29.23,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881187,3896,Valid,H4,49.3,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881189,3898,Valid,L6,63.97,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881190,3899,Valid,L3,193.35,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881191,3900,Valid,H5,92.81,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881192,3901,Valid,H5,83.34,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881193,3902,Valid,L3,15.05,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881196,3905,Valid,L3,29.01,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881198,3907,Valid,H6,11.66,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881199,3908,Valid,LL3.4,604.31,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881200,3909,Valid,H4,127.17,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
Asuka 881201,3910,Valid,H4,15.25,Found,01/01/1988 12:00:00 AM,-72,26,"(-72.0, 26.0)"
