name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Elephant Moraine 92176,9577,Valid,CR2,25.6,Found,01/01/1992 12:00:00 AM,-76.05332,156.00752,"(-76.05332, 156.00752)"
Elephant Moraine 92177,9578,Valid,CR2,11.4,Found,01/01/1992 12:00:00 AM,-76.04561,156.0322,"(-76.04561, 156.0322)"
Elephant Moraine 92178,9579,Valid,CR2,19.5,Found,01/01/1992 12:00:00 AM,-76.05342,156.00834,"(-76.05342, 156.00834)"
Elephant Moraine 92179,9580,Valid,CR2,21.5,Found,01/01/1992 12:00:00 AM,-76.06636,155.99522,"(-76.06636, 155.99522)"
Elephant Moraine 92180,9581,Valid,CR2,14.7,Found,01/01/1992 12:00:00 AM,-76.02244,156.02742,"(-76.02244, 156.02742)"
Elephant Moraine 92181,9582,Valid,L6,11.7,Found,01/01/1992 12:00:00 AM,-76.05605,156.03324,"(-76.05605, 156.03324)"
Elephant Moraine 92182,9583,Valid,L6,38.5,Found,01/01/1992 12:00:00 AM,-76.02375,155.96475,"(-76.02375, 155.96475)"
Elephant Moraine 92183,9584,Valid,CR2,7.7,Found,01/01/1992 12:00:00 AM,-76.04009,156.04951,"(-76.04009, 156.04951)"
Elephant Moraine 92184,9585,Valid,L4,12,Found,01/01/1992 12:00:00 AM,-76.02624,156.04321,"(-76.02624, 156.04321)"
Elephant Moraine 92185,9586,Valid,CR2,10,Found,01/01/1992 12:00:00 AM,-76.04512,156.02739,"(-76.04512, 156.02739)"
Elephant Moraine 92186,9587,Valid,LL6,11.3,Found,01/01/1992 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 92187,9588,Valid,L6,14.7,Found,01/01/1992 12:00:00 AM,-76.05777,155.95762,"(-76.05777, 155.95762)"
Elephant Moraine 92188,9589,Valid,CR2,0.3,Found,01/01/1992 12:00:00 AM,-85.63333,157.16667,"(-85.63333, 157.16667)"
Elephant Moraine 92189,9590,Valid,CR2,11.1,Found,01/01/1992 12:00:00 AM,-76.04261,156.01511,"(-76.04261, 156.01511)"
Elephant Moraine 92190,9591,Valid,CR2,13.4,Found,01/01/1992 12:00:00 AM,-76.05754,155.9982,"(-76.05754, 155.9982)"
Elephant Moraine 92191,9592,Valid,H6,17.8,Found,01/01/1992 12:00:00 AM,-76.05668,155.97864,"(-76.05668, 155.97864)"
Elephant Moraine 92192,9593,Valid,L6,6.2,Found,01/01/1992 12:00:00 AM,-76.02154,156.03199,"(-76.02154, 156.03199)"
Elephant Moraine 92193,9594,Valid,H6,22000,Found,01/01/1992 12:00:00 AM,-76.04222,155.94038,"(-76.04222, 155.94038)"
Elephant Moraine 96001,9595,Valid,Ureilite,5.79,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96002,9596,Valid,Howardite,10.12,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96003,9597,Valid,Howardite,15.64,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96004,9598,Valid,Howardite,13.35,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96005,9599,Valid,CM2,1.36,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96006,9600,Valid,CM2,42.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96007,9601,Valid,CM2,5.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96008,9602,Valid,Lunar (basalt),52.97,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96009,9603,Valid,"Iron, IAB-ung",40,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96010,9604,Valid,CM2,16.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96011,9605,Valid,CM2,5.34,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96012,9606,Valid,CM2,9.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96013,9607,Valid,CM2,2.13,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96014,9608,Valid,CM2,2.34,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96015,9609,Valid,L3.4,0.52,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96016,9610,Valid,CM2,132.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96017,9611,Valid,CM2,19.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96018,9612,Valid,CM2,5.89,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96019,9613,Valid,CM2,18.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96020,9614,Valid,L6,1307.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96021,9615,Valid,L6,898.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96022,9616,Valid,L6,687,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96023,9617,Valid,H6,897,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96024,9618,Valid,L6,421.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96025,9619,Valid,H6,385.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96026,9620,Valid,C4/5,226,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96027,9621,Valid,H6,2038.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96028,9622,Valid,L6,636.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96029,9623,Valid,CM2,848.28,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96030,9624,Valid,H6,234.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96031,9625,Valid,H4-an,414,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96032,9626,Valid,L4,435.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96033,9627,Valid,H6,237,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96034,9628,Valid,L6,311.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96035,9629,Valid,L4,223.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96036,9630,Valid,L6,313.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96037,9631,Valid,H4-an,325.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96038,9632,Valid,L6,284.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96039,9633,Valid,L6,259.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96040,9634,Valid,H4-an,276.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96041,9635,Valid,H6,280.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96042,9636,Valid,Ureilite,249.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96043,9637,Valid,H5,392.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96044,9638,Valid,L6,179.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96045,9639,Valid,L5,111.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96046,9640,Valid,L6,117.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96047,9641,Valid,H4-an,139.41,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96048,9642,Valid,L6,342,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96049,9643,Valid,LL6,188.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96050,9644,Valid,H5,195.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96051,9645,Valid,L6,154.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96052,9646,Valid,L6,164.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96053,9647,Valid,L6,187.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96054,9648,Valid,L6,156.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96055,9649,Valid,H5,205.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96056,9650,Valid,L6,140.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96057,9651,Valid,L6,199.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96058,9652,Valid,H5,185,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96059,9653,Valid,H5,4.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96060,9654,Valid,L6,84.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96061,9655,Valid,L6,98.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96062,9656,Valid,H6,122.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96063,9657,Valid,H6,83.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96064,9658,Valid,L6,24.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96065,9659,Valid,H6,3.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96066,9660,Valid,L6,16.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96067,9661,Valid,H6,8.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96068,9662,Valid,L6,8.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96069,9663,Valid,H6,5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96070,9664,Valid,H6,2.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96071,9665,Valid,H6,0.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96072,9666,Valid,H6,1.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96073,9667,Valid,H6,9.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96074,9668,Valid,LL5,25.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96075,9669,Valid,H5,11.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96076,9670,Valid,L6,3.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96077,9671,Valid,EH3,0.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96078,9672,Valid,L6,2.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96079,9673,Valid,H6,0.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96080,9674,Valid,LL6,28.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96081,9675,Valid,H6,4.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96082,9676,Valid,H6,4.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96083,9677,Valid,L6,43.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96084,9678,Valid,L4,4.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96085,9679,Valid,L6,3.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96086,9680,Valid,H5,4.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96087,9681,Valid,H6,13.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96088,9682,Valid,L6,40.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96089,9683,Valid,L6,8.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96090,9684,Valid,LL6,40,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96091,9685,Valid,L6,3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96092,9686,Valid,L6,57.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96093,9687,Valid,H5,128.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96094,9688,Valid,L6,72.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96095,9689,Valid,L5,31.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96096,9690,Valid,CM2,12.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96097,9691,Valid,CM2,12.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96098,9692,Valid,CM2,15.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96099,9693,Valid,H6,5.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96100,9694,Valid,L6,30,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96101,9695,Valid,L6,75.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96102,9696,Valid,L6,76.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96103,9697,Valid,EH4,4.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96104,9698,Valid,L4,26.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96105,9699,Valid,H5,21.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96106,9700,Valid,L4,21.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96107,9701,Valid,L6,1.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96108,9702,Valid,H6,1.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96109,9703,Valid,LL3.4,0.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96110,9704,Valid,L6,2.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96111,9705,Valid,L6,46.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96112,9706,Valid,H6,0.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96113,9707,Valid,H6,0.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96114,9708,Valid,H6,0.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96115,9709,Valid,H5,4.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96116,9710,Valid,L6,1.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96117,9711,Valid,L4,19,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96118,9712,Valid,L6,6.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96120,9713,Valid,L6,0.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96122,9714,Valid,L6,28.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96123,9715,Valid,H4-an,8.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96124,9716,Valid,L5,5.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96125,9717,Valid,H6,0.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96126,9718,Valid,L6,2.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96127,9719,Valid,L6,44.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96128,9720,Valid,H6,6.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96129,9721,Valid,L6,66.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96130,9722,Valid,L6,34,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96131,9723,Valid,L6,1.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96132,9724,Valid,L6,97.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96133,9725,Valid,H5,13.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96134,9726,Valid,H5,97.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96135,9727,Valid,EH4/5,95.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96136,9728,Valid,L6,67.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96137,9729,Valid,LL6,37,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96138,9730,Valid,L6,49.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96139,9731,Valid,H6,122.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96140,9732,Valid,L6,45.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96141,9733,Valid,LL4,13.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96142,9734,Valid,H6,1.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96143,9735,Valid,H6,35.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96144,9736,Valid,LL6,3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96145,9737,Valid,L6,4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96146,9738,Valid,L6,2.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96147,9739,Valid,H6,2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96148,9740,Valid,L6,0.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96149,9741,Valid,L6,0.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96150,9742,Valid,L6,2.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96151,9743,Valid,H6,1.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96152,9744,Valid,L6,63.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96153,9745,Valid,L6,5.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96154,9746,Valid,H6,3.7,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96155,9747,Valid,L6,17.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96156,9748,Valid,L6,74.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96157,9749,Valid,L6,33.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96158,9750,Valid,L6,15.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96159,9751,Valid,H4,4.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96160,9752,Valid,L3.6,0.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96161,9753,Valid,L6,2.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96162,9754,Valid,H6,16.1,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96163,9755,Valid,H6,0.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96164,9756,Valid,H6,2.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96165,9757,Valid,H6,25,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96166,9758,Valid,L6,3.9,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96167,9759,Valid,L6,40.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96168,9760,Valid,H5,2.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96169,9761,Valid,L6,10.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96170,9762,Valid,H5,11.2,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96171,9763,Valid,L6,27.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96172,9764,Valid,L6,3.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96173,9765,Valid,L6,0.6,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96174,9766,Valid,L6,14.5,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96175,9767,Valid,H6,1.4,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96176,9768,Valid,L6,19.3,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
Elephant Moraine 96177,9769,Valid,L6,7.8,Found,01/01/1996 12:00:00 AM,-76.18333,157.16667,"(-76.18333, 157.16667)"
