name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Kivesvaara,12328,Valid,CM2,164,Found,01/01/1968 12:00:00 AM,64.45,27.56667,"(64.45, 27.56667)"
Kramer Creek,12354,Valid,L4,2300,Found,01/01/1966 12:00:00 AM,38.3925,-104.17667,"(38.3925, -104.17667)"
Kress (b),12359,Valid,L4,2600,Found,01/01/1966 12:00:00 AM,34.35833,-101.73,"(34.35833, -101.73)"
Kyle,12389,Valid,L6,7780,Found,01/01/1965 12:00:00 AM,29.975,-97.86667,"(29.975, -97.86667)"
Lahoma,12432,Valid,L5,21800,Found,01/01/1963 12:00:00 AM,36.38333,-98.08333,"(36.38333, -98.08333)"
Lake Bonney,12436,Valid,L6,2750,Found,01/01/1961 12:00:00 AM,-37.75,140.3,"(-37.75, 140.3)"
Lakeview,12449,Valid,H4,1238,Found,01/01/1970 12:00:00 AM,34.53333,-101.7,"(34.53333, -101.7)"
Laundry East,12737,Valid,H3.7,43.1,Found,01/01/1967 12:00:00 AM,-31.53333,127.1,"(-31.53333, 127.1)"
Laundry Rockhole,12738,Valid,H5,1443,Found,01/01/1967 12:00:00 AM,-31.53333,127.01667,"(-31.53333, 127.01667)"
Laundry West,12739,Valid,L4,4002,Found,01/01/1967 12:00:00 AM,-31.46667,126.93333,"(-31.46667, 126.93333)"
Lazarev,12745,Valid,"Iron, ungrouped",10000,Found,01/01/1961 12:00:00 AM,-71.95,11.5,"(-71.95, 11.5)"
Lazbuddie,12746,Valid,LL5,8600,Found,01/01/1970 12:00:00 AM,34.5,-102.75,"(34.5, -102.75)"
Leoville,12766,Valid,CV3,8100,Found,01/01/1961 12:00:00 AM,39.63333,-100.46722,"(39.63333, -100.46722)"
Leoville (b),12767,Valid,OC,2500,Found,01/01/1969 12:00:00 AM,39.60833,-100.475,"(39.60833, -100.475)"
Leshan,12770,Valid,"Iron, IIE",344,Found,01/01/1964 12:00:00 AM,29.6,103.7,"(29.6, 103.7)"
Leslie,12771,Valid,H5,895,Found,01/01/1968 12:00:00 AM,34.61139,-100.855,"(34.61139, -100.855)"
Little River (a),14665,Valid,H6,4400,Found,01/01/1967 12:00:00 AM,38.38333,-98.01667,"(38.38333, -98.01667)"
Little River (b),14666,Valid,H4/5,11700,Found,01/01/1965 12:00:00 AM,38.44,-98.06667,"(38.44, -98.06667)"
Lone Star,14682,Valid,H4,4300,Found,01/01/1965 12:00:00 AM,34.25972,-101.40833,"(34.25972, -101.40833)"
Loop,14702,Valid,L6,5600,Found,01/01/1962 12:00:00 AM,32.9,-102.28333,"(32.9, -102.28333)"
Loop (b),14703,Valid,H,1600,Found,01/01/1964 12:00:00 AM,32.99167,-102.38833,"(32.99167, -102.38833)"
Loop (c),14704,Valid,OC,861,Found,01/01/1964 12:00:00 AM,32.98333,-102.38833,"(32.98333, -102.38833)"
Loxton,14719,Valid,L5,22,Found,01/01/1968 12:00:00 AM,-34.45,140.56667,"(-34.45, 140.56667)"
Lucerne Valley 001,14725,Valid,L6,15.8,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 002,14726,Valid,LL4,5.8,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 003,14727,Valid,H6,7.5,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 004,14728,Valid,L6,37.4,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 005,14729,Valid,L6,3.1,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 006,14730,Valid,H4,26.9,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 007,14731,Valid,OC,4.8,Found,01/01/1963 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 008,14732,Valid,H4,2,Found,01/01/1964 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 009,14733,Valid,H4,3,Found,01/01/1965 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 010,14734,Valid,H4,6.4,Found,01/01/1965 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 011,14735,Valid,L6,3.8,Found,01/01/1968 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 012,14736,Valid,H6,1.2,Found,01/01/1968 12:00:00 AM,34.5,-116.95,"(34.5, -116.95)"
Manitouwabing,15406,Valid,"Iron, IIIAB",39000,Found,01/01/1962 12:00:00 AM,45.44,-79.87556,"(45.44, -79.87556)"
Markovka,15427,Valid,H4,54200,Found,01/01/1967 12:00:00 AM,52.4,79.8,"(52.4, 79.8)"
Masua,15444,Valid,"Iron, IAB-sLL",1460,Found,01/01/1967 12:00:00 AM,,,
Mayerthorpe,15449,Valid,"Iron, IAB complex",12610,Found,01/01/1964 12:00:00 AM,53.775,-115.03333,"(53.775, -115.03333)"
McCook,15459,Valid,L6,3602,Found,01/01/1965 12:00:00 AM,40.02,-100.78333,"(40.02, -100.78333)"
Menindee Lakes 001,15479,Valid,L6,747,Found,01/01/1969 12:00:00 AM,-33.16667,141.75,"(-33.16667, 141.75)"
Menindee Lakes 002,15480,Valid,H5,270,Found,01/01/1969 12:00:00 AM,-32.91667,141.88333,"(-32.91667, 141.88333)"
Menindee Lakes 003,15481,Valid,L6,172,Found,01/01/1969 12:00:00 AM,-32.91667,141.88333,"(-32.91667, 141.88333)"
Menindee Lakes 004,15482,Valid,L6,158.5,Found,01/01/1969 12:00:00 AM,-33.13333,141.71667,"(-33.13333, 141.71667)"
Menindee Lakes 005,15483,Valid,H5,72.9,Found,01/01/1969 12:00:00 AM,-32.91667,141.88333,"(-32.91667, 141.88333)"
Menindee Lakes 006,15484,Valid,H6,68.2,Found,01/01/1969 12:00:00 AM,-32.91667,141.88333,"(-32.91667, 141.88333)"
Midland,16633,Valid,Iron,34,Found,01/01/1960 12:00:00 AM,44.75,-79.88333,"(44.75, -79.88333)"
Mills,16687,Valid,H6,88000,Found,01/01/1970 12:00:00 AM,36.23,-104.11889,"(36.23, -104.11889)"
Mokrousovo,16714,Valid,L/LL4/5,789.2,Found,01/01/1968 12:00:00 AM,55.9,66.7,"(55.9, 66.7)"
Monte Colina,16724,Valid,L3,116.8,Found,01/01/1963 12:00:00 AM,-29.4,139.98333,"(-29.4, 139.98333)"
Monturaqui,16731,Valid,"Iron, IAB?",2000,Found,01/01/1965 12:00:00 AM,-23.93333,-68.28333,"(-23.93333, -68.28333)"
Moorabie,16735,Valid,L3.8-an,14040,Found,01/01/1965 12:00:00 AM,-30.01667,141.06667,"(-30.01667, 141.06667)"
Mosquero,16757,Valid,H4,1800,Found,01/01/1963 12:00:00 AM,35.75,-103.93333,"(35.75, -103.93333)"
Mossgiel,16758,Valid,L4,32383,Found,01/01/1967 12:00:00 AM,-33.31667,144.78333,"(-33.31667, 144.78333)"
Motpena (a),16760,Valid,L6,8810,Found,01/01/1968 12:00:00 AM,-31.1,138.26667,"(-31.1, 138.26667)"
Mount Padbury,16785,Valid,Mesosiderite-A1,272000,Found,01/01/1964 12:00:00 AM,-25.66667,118.1,"(-25.66667, 118.1)"
Muenatauray,16842,Valid,"Iron, IIAB",30000,Found,01/01/1960 12:00:00 AM,4.9,-61.2,"(4.9, -61.2)"
Mulberry Draw,16845,Valid,L5,9716,Found,01/01/1963 12:00:00 AM,35.63333,-100.13333,"(35.63333, -100.13333)"
Mulga (north),16847,Valid,H6,19900,Found,01/01/1964 12:00:00 AM,-30.18333,126.36667,"(-30.18333, 126.36667)"
Mulga (south),16848,Valid,H4,894,Found,01/01/1963 12:00:00 AM,-30.2,126.36667,"(-30.2, 126.36667)"
Muslyumovo,16884,Valid,H4,10580,Found,01/01/1964 12:00:00 AM,55.3,53.2,"(55.3, 53.2)"
Myersville,16886,Valid,OC,5397,Found,01/01/1969 12:00:00 AM,28.95,-97.40278,"(28.95, -97.40278)"
Nallah,16900,Valid,H,4.62,Found,01/01/1968 12:00:00 AM,-31.96667,126.25,"(-31.96667, 126.25)"
Nazareth (b),16929,Valid,L6,3600,Found,01/01/1967 12:00:00 AM,34.5,-102.25,"(34.5, -102.25)"
Nazareth (c),16930,Valid,H5,222,Found,01/01/1970 12:00:00 AM,34.58333,-102.08333,"(34.58333, -102.08333)"
Nazareth (d),16931,Valid,H6,1500,Found,01/01/1968 12:00:00 AM,34.58333,-102.08333,"(34.58333, -102.08333)"
Nazareth (iron),16933,Valid,"Iron, IIIAB",11310,Found,01/01/1968 12:00:00 AM,34.52667,-102.105,"(34.52667, -102.105)"
Needles,16936,Valid,"Iron, IID",45300,Found,01/01/1962 12:00:00 AM,34.44417,-114.8325,"(34.44417, -114.8325)"
Neptune Mountains,16944,Valid,"Iron, IAB complex",1070,Found,01/01/1964 12:00:00 AM,-83.25,-55,"(-83.25, -55.0)"
New York,55760,Valid,"Iron, IIIAB",2950,Found,01/01/1965 12:00:00 AM,0,0,"(0.0, 0.0)"
Niger (C2),16973,Valid,CM2,20,Found,01/01/1969 12:00:00 AM,,,
Nimberrin,16979,Valid,L6,786,Found,01/01/1970 12:00:00 AM,-31.51667,117.96667,"(-31.51667, 117.96667)"
Nora Creina,16990,Valid,L4,283.5,Found,01/01/1962 12:00:00 AM,-37.31667,139.85,"(-37.31667, 139.85)"
Norristown,16997,Valid,"Iron, IIIAB",4200,Found,01/01/1965 12:00:00 AM,32.51667,-82.55,"(32.51667, -82.55)"
North East Reid,17002,Valid,H5,38.6,Found,01/01/1969 12:00:00 AM,-30.03333,129.01667,"(-30.03333, 129.01667)"
North Forrest,17003,Valid,H5,608.9,Found,01/01/1969 12:00:00 AM,-30.5,128.1,"(-30.5, 128.1)"
North Haig,17004,Valid,Ureilite-pmict,964,Found,01/01/1961 12:00:00 AM,-30.21667,126.21667,"(-30.21667, 126.21667)"
North Reid,17006,Valid,LL5,308.7,Found,01/01/1969 12:00:00 AM,-30,128.91667,"(-30.0, 128.91667)"
North West Forrest (H),17008,Valid,H4,238.4,Found,01/01/1969 12:00:00 AM,-30.76667,128.01667,"(-30.76667, 128.01667)"
Northampton,17009,Valid,Iron,353,Found,01/01/1963 12:00:00 AM,42.31667,-72.63333,"(42.31667, -72.63333)"
Northwest Africa 2105,32870,Valid,CV3,168,Found,01/01/1970 12:33:23 AM,,,
Oberon Bay,17977,Valid,LL6,179,Found,01/01/1962 12:00:00 AM,-39.06667,146.35,"(-39.06667, 146.35)"
Nova Petropolis,17928,Valid,"Iron, IIIAB",305000,Found,01/01/1967 12:00:00 AM,-29.43333,-50.91667,"(-29.43333, -50.91667)"
Oak,17971,Valid,L5,75.3,Found,01/01/1968 12:00:00 AM,-31.58333,127.7,"(-31.58333, 127.7)"
Oasis State Park,17974,Valid,OC,606,Found,01/01/1968 12:00:00 AM,34.22833,-103.35833,"(34.22833, -103.35833)"
Odessa (stone),17986,Valid,H4,1926,Found,01/01/1960 12:00:00 AM,46.5,30.76667,"(46.5, 30.76667)"
Oshkosh,18036,Valid,H,144.8,Found,01/01/1961 12:00:00 AM,44.07694,-88.56278,"(44.07694, -88.56278)"
Otto,18047,Valid,H5,28,Found,01/01/1970 12:00:00 AM,35.16667,-105.98333,"(35.16667, -105.98333)"
Oufrane,18051,Valid,L,540,Found,01/01/1969 12:00:00 AM,28.29583,0.025,"(28.29583, 0.025)"
Palermo,18076,Valid,Unknown,,Found,01/01/1966 12:00:00 AM,-34.55,-58.43333,"(-34.55, -58.43333)"
Panhandle,18096,Valid,H5,1360,Found,01/01/1969 12:00:00 AM,35.33333,-101.38333,"(35.33333, -101.38333)"
Pannikin,18097,Valid,L6,13.6,Found,01/01/1965 12:00:00 AM,-32.04167,126.18333,"(-32.04167, 126.18333)"
Park,18104,Valid,L6,13000,Found,01/01/1969 12:00:00 AM,39.11,-100.36167,"(39.11, -100.36167)"
Paso Rio Mayo,18111,Valid,Unknown,,Found,01/01/1968 12:00:00 AM,,,
Pep,18791,Valid,OC,591,Found,01/01/1966 12:00:00 AM,33.73,-102.57667,"(33.73, -102.57667)"
Plains,18839,Valid,H5,34300,Found,01/01/1964 12:00:00 AM,33.28333,-102.76667,"(33.28333, -102.76667)"
Plainview (c),18843,Valid,OC,631,Found,01/01/1963 12:00:00 AM,34.125,-101.75667,"(34.125, -101.75667)"
Pomozdino,18863,Valid,Eucrite-cm,327,Found,01/01/1964 12:00:00 AM,62.2,54.16667,"(62.2, 54.16667)"
Poonarunna,18868,Valid,H5,76,Found,01/01/1970 12:00:00 AM,-27.76667,137.85,"(-27.76667, 137.85)"
Portales (a),18871,Valid,H4,3240,Found,01/01/1967 12:00:00 AM,34.06667,-103.5,"(34.06667, -103.5)"
Portales (b),18872,Valid,L6,595.8,Found,01/01/1967 12:00:00 AM,34.06667,-103.5,"(34.06667, -103.5)"
Portales (c),18873,Valid,H4,6000,Found,01/01/1967 12:00:00 AM,34.1,-103.41667,"(34.1, -103.41667)"
Post,18877,Valid,L,2000,Found,01/01/1965 12:00:00 AM,33.11667,-101.38333,"(33.11667, -101.38333)"
Quinyambie,22365,Valid,LL3.6,1638,Found,01/01/1968 12:00:00 AM,-30.15,140.98333,"(-30.15, 140.98333)"
Redfields,22551,Valid,"Iron, ungrouped",8740,Found,01/01/1969 12:00:00 AM,-30.71667,116.5,"(-30.71667, 116.5)"
Reid,22556,Valid,H5,144.1,Found,01/01/1969 12:00:00 AM,-30.06667,128.98333,"(-30.06667, 128.98333)"
Rhineland,22595,Valid,H5,6240,Found,01/01/1961 12:00:00 AM,33.53333,-99.61667,"(33.53333, -99.61667)"
Richa,22598,Valid,"Iron, IID",1500,Found,01/01/1960 12:00:00 AM,10,9,"(10.0, 9.0)"
River,22612,Valid,L5,190.5,Found,01/01/1965 12:00:00 AM,-30.36667,126.01667,"(-30.36667, 126.01667)"
Riverton,22613,Valid,H5,103.3,Found,01/01/1960 12:00:00 AM,50.94,-96.99167,"(50.94, -96.99167)"
Roosevelt County 001,22656,Valid,H3.8,462,Found,01/01/1968 12:00:00 AM,33.78333,-103.56667,"(33.78333, -103.56667)"
Roosevelt County 032,22687,Valid,H5,141.1,Found,01/01/1968 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 033,22688,Valid,L4,21.8,Found,01/01/1968 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 034,22689,Valid,H5,118.5,Found,01/01/1968 12:00:00 AM,34.08333,-103.61667,"(34.08333, -103.61667)"
Roosevelt County 035,22690,Valid,L6,81.6,Found,01/01/1968 12:00:00 AM,34.08333,-103.61667,"(34.08333, -103.61667)"
Roosevelt County 036,22691,Valid,H5,65.2,Found,01/01/1968 12:00:00 AM,34.08333,-103.61667,"(34.08333, -103.61667)"
Roosevelt County 037,22692,Valid,H4/5,94.3,Found,01/01/1968 12:00:00 AM,34.08333,-103.51667,"(34.08333, -103.51667)"
Roosevelt County 038,22693,Valid,H5,49.4,Found,01/01/1968 12:00:00 AM,34.3,-103.45,"(34.3, -103.45)"
Roosevelt County 039,22694,Valid,H5,38,Found,01/01/1969 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 040,22695,Valid,H5,71.1,Found,01/01/1969 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 041,22696,Valid,L5,32.4,Found,01/01/1969 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 042,22697,Valid,H5,32.6,Found,01/01/1969 12:00:00 AM,34.08333,-103.51667,"(34.08333, -103.51667)"
Roosevelt County 043,22698,Valid,H4/5,52.1,Found,01/01/1969 12:00:00 AM,34.08333,-103.61667,"(34.08333, -103.61667)"
Roosevelt County 044,22699,Valid,L6,439.1,Found,01/01/1970 12:00:00 AM,34.25,-103.51667,"(34.25, -103.51667)"
Roosevelt County 045,22700,Valid,L6,55.5,Found,01/01/1970 12:00:00 AM,34.23333,-103.25,"(34.23333, -103.25)"
Roosevelt County 046,22701,Valid,H5,120.4,Found,01/01/1970 12:00:00 AM,34.1,-103.48333,"(34.1, -103.48333)"
Roosevelt County 047,22702,Valid,L6,30.3,Found,01/01/1970 12:00:00 AM,34.13333,-103.36667,"(34.13333, -103.36667)"
Roosevelt County 048,22703,Valid,L6,57.3,Found,01/01/1970 12:00:00 AM,33.61667,-103.45,"(33.61667, -103.45)"
Roosevelt County 058,22713,Valid,L4,12,Found,01/01/1968 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 059,22714,Valid,L6,26.2,Found,01/01/1968 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 060,22715,Valid,H5,34.2,Found,01/01/1968 12:00:00 AM,34.08333,-103.61667,"(34.08333, -103.61667)"
Roosevelt County 061,22716,Valid,H5,49.5,Found,01/01/1968 12:00:00 AM,34.08333,-103.51667,"(34.08333, -103.51667)"
Roosevelt County 062,22717,Valid,H5,16.2,Found,01/01/1969 12:00:00 AM,34.21667,-103.5,"(34.21667, -103.5)"
Roosevelt County 063,22718,Valid,L4,34.7,Found,01/01/1969 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 064,22719,Valid,H5,24.8,Found,01/01/1969 12:00:00 AM,34.08333,-103.5,"(34.08333, -103.5)"
Roosevelt County 080,22735,Valid,H6,727.8,Found,01/01/1968 12:00:00 AM,34.05,-103.5,"(34.05, -103.5)"
Roosevelt County 081,22736,Valid,H5,522.2,Found,01/01/1969 12:00:00 AM,33.63333,-103.16667,"(33.63333, -103.16667)"
Roosevelt County 082,22737,Valid,H4,137,Found,01/01/1969 12:00:00 AM,34.08333,-103.56667,"(34.08333, -103.56667)"
Roosevelt County 083,22738,Valid,H5,14.8,Found,01/01/1969 12:00:00 AM,33.66667,-103.41667,"(33.66667, -103.41667)"
Roosevelt County 084,22739,Valid,L4,69.6,Found,01/01/1969 12:00:00 AM,34.2,-103.23333,"(34.2, -103.23333)"
Roosevelt County 085,22740,Valid,L4,140,Found,01/01/1969 12:00:00 AM,34.31667,-103.38333,"(34.31667, -103.38333)"
Roosevelt County 098,22753,Valid,L6,15,Found,01/01/1969 12:00:00 AM,34.21667,-103.55,"(34.21667, -103.55)"
Roosevelt County 099,22754,Valid,H(5?),9.8,Found,01/01/1969 12:00:00 AM,33.6,-103.3,"(33.6, -103.3)"
Roosevelt County 100,22755,Valid,L5,6.8,Found,01/01/1970 12:00:00 AM,34.3,-103.45,"(34.3, -103.45)"
Rowena,22772,Valid,H6,34700,Found,01/01/1962 12:00:00 AM,-29.8,148.63333,"(-29.8, 148.63333)"
Saint-Aubin,23096,Valid,"Iron, IIIAB",472000,Found,01/01/1968 12:00:00 AM,48.48333,3.58333,"(48.48333, 3.58333)"
Salla,23110,Valid,L6,7000,Found,01/01/1963 12:00:00 AM,66.8,28.45,"(66.8, 28.45)"
San Luis,23129,Valid,H,,Found,01/01/1964 12:00:00 AM,-33.33333,-66.38333,"(-33.33333, -66.38333)"
São João Nepomuceno,23170,Valid,"Iron, IVA-an",15300,Found,01/01/1960 12:00:00 AM,-21.55,-43.01667,"(-21.55, -43.01667)"
Sargiin Gobi,23179,Valid,"Iron, IAB complex",17500,Found,01/01/1964 12:00:00 AM,45.9835,105.75883,"(45.9835, 105.75883)"
Seagraves,23469,Valid,H4,13000,Found,01/01/1962 12:00:00 AM,32.93333,-102.58333,"(32.93333, -102.58333)"
Selden,23484,Valid,LL5,1560,Found,01/01/1960 12:00:00 AM,39.53333,-100.56667,"(39.53333, -100.56667)"
Seminole,23488,Valid,H4,43900,Found,01/01/1961 12:00:00 AM,32.68333,-102.61667,"(32.68333, -102.61667)"
Seminole (b),23489,Valid,H4,1184,Found,01/01/1965 12:00:00 AM,32.54333,-102.705,"(32.54333, -102.705)"
Seminole (c),23490,Valid,H4,1711,Found,01/01/1967 12:00:00 AM,32.55,-102.39167,"(32.55, -102.39167)"
Severny Kolchim,23507,Valid,H3,1390,Found,01/01/1965 12:00:00 AM,60.5,57,"(60.5, 57.0)"
Seymchan,23510,Valid,"Pallasite, PMG",323300,Found,01/01/1967 12:00:00 AM,62.9,152.43333,"(62.9, 152.43333)"
Shibayama,23532,Valid,L6,235,Found,01/01/1969 12:00:00 AM,35.765,140.41,"(35.765, 140.41)"
Shields,23533,Valid,H5,9780,Found,01/01/1962 12:00:00 AM,38.7,-100.35,"(38.7, -100.35)"
Sierra County,23589,Valid,H5,1000,Found,01/01/1962 12:00:00 AM,33,-107.5,"(33.0, -107.5)"
Skiff,23622,Valid,H4,3540,Found,01/01/1966 12:00:00 AM,49.25,-111.86667,"(49.25, -111.86667)"
Sleeper Camp 001,23627,Valid,L6,1250,Found,01/01/1962 12:00:00 AM,-30.25,126.33333,"(-30.25, 126.33333)"
Sleeper Camp 002,23628,Valid,Iron,39.5,Found,01/01/1966 12:00:00 AM,-30.48333,126.25,"(-30.48333, 126.25)"
Slovak,23647,Valid,H5,8220,Found,01/01/1962 12:00:00 AM,34.65,-91.58333,"(34.65, -91.58333)"
Smyer,23655,Valid,H6,3273,Found,01/01/1968 12:00:00 AM,33.58333,-102.16667,"(33.58333, -102.16667)"
Southern Michigan,23684,Valid,Iron,49,Found,01/01/1965 12:00:00 AM,,,
Springer,23688,Valid,H5,8143,Found,01/01/1965 12:00:00 AM,36.34611,-97.185,"(36.34611, -97.185)"
St. Lawrence,23088,Valid,LL6,2600,Found,01/01/1965 12:00:00 AM,31.73333,-101.505,"(31.73333, -101.505)"
Stoneham,31330,Valid,H5,5000,Found,01/01/1960 12:00:00 AM,40.63783,-103.69717,"(40.63783, -103.69717)"
Stratton,23730,Valid,OC,121,Found,01/01/1964 12:00:00 AM,39.22167,-102.59,"(39.22167, -102.59)"
Sutton,23763,Valid,H5,7600,Found,01/01/1964 12:00:00 AM,40.6,-97.86667,"(40.6, -97.86667)"
Sweetwater,23770,Valid,H5,1760,Found,01/01/1961 12:00:00 AM,32.55,-100.41667,"(32.55, -100.41667)"
Talpa,23793,Valid,H6,13000,Found,01/01/1963 12:00:00 AM,31.86667,-99.58333,"(31.86667, -99.58333)"
Tarlton,23880,Valid,H4,226.5,Found,01/01/1967 12:00:00 AM,39.32,-82.37,"(39.32, -82.37)"
Thiel Mountains,23911,Valid,"Pallasite, PMG",31700,Found,01/01/1962 12:00:00 AM,-85.45,-90,"(-85.45, -90.0)"
Thurman,23980,Valid,OC,1959,Found,01/01/1965 12:00:00 AM,39.52167,-103.16667,"(39.52167, -103.16667)"
Tiberrhamine,23985,Valid,L6,107000,Found,01/01/1967 12:00:00 AM,28.11667,0.53333,"(28.11667, 0.53333)"
Tibooburra,23986,Valid,CV3,18.6,Found,01/01/1970 12:00:00 AM,-29.43333,142.01667,"(-29.43333, 142.01667)"
Tierra Blanca,23988,Valid,Winonaite,860,Found,01/01/1965 12:00:00 AM,34.93333,-102.01667,"(34.93333, -102.01667)"
Timmersoi,24002,Valid,L5,516,Found,01/01/1966 12:00:00 AM,18.91667,6.25,"(18.91667, 6.25)"
Tishomingo,24010,Valid,"Iron, ungrouped",260000,Found,01/01/1965 12:00:00 AM,34.25,-96.68333,"(34.25, -96.68333)"
Tobe,24014,Valid,H4,5386,Found,01/01/1963 12:00:00 AM,37.2,-103.58333,"(37.2, -103.58333)"
Toronto,24030,Valid,"Iron, IAB complex",2715,Found,01/01/1970 12:00:00 AM,,,
Toulon,24035,Valid,H5,1214.5,Found,01/01/1962 12:00:00 AM,41.11667,-89.80833,"(41.11667, -89.80833)"
Tres Estacas,24048,Valid,OC,150000,Found,01/01/1968 12:00:00 AM,,,
Tsarev,24058,Valid,L5,1225300,Found,01/01/1968 12:00:00 AM,48.7,45.7,"(48.7, 45.7)"
Tulia (iron),24070,Valid,Iron,190,Found,01/01/1969 12:00:00 AM,34.555,-101.63,"(34.555, -101.63)"
Two Buttes (a),24091,Valid,H5,19700,Found,01/01/1962 12:00:00 AM,37.63333,-102.41667,"(37.63333, -102.41667)"
Two Buttes (b),24092,Valid,H,3000,Found,01/01/1970 12:00:00 AM,37.63333,-102.41667,"(37.63333, -102.41667)"
Ularring,24107,Valid,L6,271.8,Found,01/01/1970 12:00:00 AM,-29.96667,120.6,"(-29.96667, 120.6)"
Um Habib,24111,Valid,L6,696,Found,01/01/1960 12:00:00 AM,21.5,50.5,"(21.5, 50.5)"
Valkeala,24150,Valid,L6,4000,Found,01/01/1962 12:00:00 AM,61.05,26.83333,"(61.05, 26.83333)"
Venus,24160,Valid,H4,1013,Found,01/01/1960 12:00:00 AM,32.4,-97.08333,"(32.4, -97.08333)"
Verissimo,24163,Valid,"Iron, IIIAB",14000,Found,01/01/1965 12:00:00 AM,-19.73333,-48.31667,"(-19.73333, -48.31667)"
Vulcan,24192,Valid,H6,19000,Found,01/01/1962 12:00:00 AM,50.51667,-113.13333,"(50.51667, -113.13333)"
Waka,24200,Valid,H6,11875,Found,01/01/1963 12:00:00 AM,36.15,-101.05,"(36.15, -101.05)"
Wallareenya,24207,Valid,"Iron, IIIAB",4386,Found,01/01/1965 12:00:00 AM,-20.66667,118.83333,"(-20.66667, 118.83333)"
Warburton Range,24212,Valid,"Iron, IVB",56930,Found,01/01/1963 12:00:00 AM,-26.28333,126.66667,"(-26.28333, 126.66667)"
Watonga,55758,Valid,LL3.1,5025,Found,01/01/1960 12:00:00 AM,35.833333,-98.4,"(35.833333, -98.4)"
Webb,24228,Valid,L6,410.5,Found,01/01/1968 12:00:00 AM,-31.69167,127.78333,"(-31.69167, 127.78333)"
Wellman (b),24238,Valid,OC,343,Found,01/01/1964 12:00:00 AM,33.025,-102.41667,"(33.025, -102.41667)"
Wellman (c),24239,Valid,H4,45000,Found,01/01/1964 12:00:00 AM,33.03333,-102.33333,"(33.03333, -102.33333)"
Wellman (d),24240,Valid,H,1615,Found,01/01/1966 12:00:00 AM,33.01667,-102.36667,"(33.01667, -102.36667)"
Wernigerode,24243,Valid,H5,24.3,Found,01/01/1970 12:00:00 AM,51.85,10.78333,"(51.85, 10.78333)"
West Reid,24247,Valid,H6,627.7,Found,01/01/1969 12:00:00 AM,-30.05,128.93333,"(-30.05, 128.93333)"
Wikieup,24260,Valid,H5,372,Found,01/01/1965 12:00:00 AM,34.7,-113.6,"(34.7, -113.6)"
Wilbia,24261,Valid,H5,94,Found,01/01/1965 12:00:00 AM,-26.45,131,"(-26.45, 131.0)"
Wildara,24265,Valid,H5,500000,Found,01/01/1968 12:00:00 AM,-28.23333,120.85,"(-28.23333, 120.85)"
Willaroy,24272,Valid,H3.8-an,4030,Found,01/01/1970 12:00:00 AM,-30.1,143.2,"(-30.1, 143.2)"
Williston,24275,Valid,"Iron, IIIAB",7645,Found,01/01/1962 12:00:00 AM,47.98333,-103.65,"(47.98333, -103.65)"
Wooramel,24335,Valid,L5,71000,Found,01/01/1969 12:00:00 AM,-25.65,114.21667,"(-25.65, 114.21667)"
Wynyard,24344,Valid,H5,3479,Found,01/01/1968 12:00:00 AM,51.88333,-104.18333,"(51.88333, -104.18333)"
Yamato 691,24358,Valid,EH3,715,Found,01/01/1969 12:00:00 AM,-71.84861,36.51944,"(-71.84861, 36.51944)"
Yamato 692,24359,Valid,Diogenite,138,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 693,24360,Valid,CK4/5,150,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 694,24361,Valid,H6,62,Found,01/01/1969 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
