name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Allan Hills A78225,1838,Valid,H5,4.6,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78226,1839,Valid,H6,6.26,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78227,1840,Valid,H5,2.4,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78228,1841,Valid,H5,2.96,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78229,1842,Valid,H6,1.9,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78230,1843,Valid,Acapulcoite,3.87,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78231,1844,Valid,H6,1.9,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78232,1845,Valid,H5,2.52,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78233,1846,Valid,H5,1.3,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78234,1847,Valid,H5,0.52,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78235,1848,Valid,L3.4,19.2,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78236,1849,Valid,L3.5,14.4,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78237,1850,Valid,L3,13.27,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78238,1851,Valid,L3.5,9.8,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78239,1852,Valid,L3.4,16,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78240,1853,Valid,H4,9.31,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78241,1854,Valid,H5,6.5,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78242,1855,Valid,H4,7.34,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78243,1856,Valid,L3.5,1.9,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78245,1858,Valid,H5,4,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78246,1859,Valid,H5,6.17,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78247,1860,Valid,H5,2.7,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78248,1861,Valid,H4,4.73,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78249,1862,Valid,H6,4.2,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78250,1863,Valid,L3,2.87,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78251,1864,Valid,L6,1312,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78252,1865,Valid,"Iron, IVA",2789,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78253,1866,Valid,H5,6.8,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78254,1867,Valid,H4,6.04,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78255,1868,Valid,H5,3.2,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78256,1869,Valid,H4,3.35,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78257,1870,Valid,H5,2.1,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78258,1871,Valid,H4,8.42,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78259,1872,Valid,H5,6.2,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78260,1873,Valid,L6,2.72,Found,01/01/1977 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78261,1874,Valid,CM2,5.1,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A78262,1875,Valid,Ureilite,26.2,Found,01/01/1978 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79001,1876,Valid,L3.5,32.3,Found,01/01/1979 12:00:00 AM,-76.70306,159.38944,"(-76.70306, 159.38944)"
Allan Hills A79002,1877,Valid,H6,222.8,Found,01/01/1979 12:00:00 AM,-76.70306,159.39166,"(-76.70306, 159.39166)"
Allan Hills A79003,1878,Valid,LL3.4,5.1,Found,01/01/1979 12:00:00 AM,-76.68917,159.36111,"(-76.68917, 159.36111)"
Allan Hills A79004,1879,Valid,H5,34.9,Found,01/01/1979 12:00:00 AM,-76.70306,159.39306,"(-76.70306, 159.39306)"
Allan Hills A79005,1880,Valid,H6,60,Found,01/01/1979 12:00:00 AM,-76.70139,159.35361,"(-76.70139, 159.35361)"
Allan Hills A79006,1881,Valid,H5,41,Found,01/01/1979 12:00:00 AM,-76.70167,159.35333,"(-76.70167, 159.35333)"
Allan Hills A79007,1882,Valid,L6,142.3,Found,01/01/1979 12:00:00 AM,-76.69778,159.34611,"(-76.69778, 159.34611)"
Allan Hills A79008,1883,Valid,H5,12,Found,01/01/1979 12:00:00 AM,-76.70472,159.32334,"(-76.70472, 159.32334)"
Allan Hills A79009,1884,Valid,H5,75.7,Found,01/01/1979 12:00:00 AM,-76.70194,159.39444,"(-76.70194, 159.39444)"
Allan Hills A79010,1885,Valid,H5,25.1,Found,01/01/1979 12:00:00 AM,-76.69306,159.32666,"(-76.69306, 159.32666)"
Allan Hills A79011,1886,Valid,H5,14,Found,01/01/1979 12:00:00 AM,-76.7025,159.36667,"(-76.7025, 159.36667)"
Allan Hills A79012,1887,Valid,H5,191.9,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79013,1888,Valid,H5,28.3,Found,01/01/1979 12:00:00 AM,-76.70361,159.33444,"(-76.70361, 159.33444)"
Allan Hills A79014,1889,Valid,H5,10.8,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79015,1890,Valid,H5,64,Found,01/01/1979 12:00:00 AM,-76.70528,159.32694,"(-76.70528, 159.32694)"
Allan Hills A79016,1891,Valid,H6,1146,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79017,1892,Valid,Eucrite-pmict,310,Found,01/01/1979 12:00:00 AM,-76.70139,159.35361,"(-76.70139, 159.35361)"
Allan Hills A79018,1893,Valid,L6,120.7,Found,01/01/1979 12:00:00 AM,-76.70278,159.39333,"(-76.70278, 159.39333)"
Allan Hills A79019,1894,Valid,H6,12.1,Found,01/01/1979 12:00:00 AM,-76.68972,159.36333,"(-76.68972, 159.36333)"
Allan Hills A79020,1895,Valid,H6,4.2,Found,01/01/1979 12:00:00 AM,-76.68194,159.32,"(-76.68194, 159.32)"
Allan Hills A79021,1896,Valid,H5,29.4,Found,01/01/1979 12:00:00 AM,-76.69556,159.35555,"(-76.69556, 159.35555)"
Allan Hills A79022,1897,Valid,L3.7-4,31.4,Found,01/01/1979 12:00:00 AM,-76.70194,159.39389,"(-76.70194, 159.39389)"
Allan Hills A79023,1898,Valid,H4,68.1,Found,01/01/1979 12:00:00 AM,-76.70306,159.39278,"(-76.70306, 159.39278)"
Allan Hills A79024,1899,Valid,H6,21.6,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79025,1900,Valid,H5,1208,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79026,1901,Valid,H5,572,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79027,1902,Valid,L6,133.2,Found,01/01/1979 12:00:00 AM,-76.69972,159.09889,"(-76.69972, 159.09889)"
Allan Hills A79028,1903,Valid,H6,16.3,Found,01/01/1979 12:00:00 AM,-76.70222,159.36611,"(-76.70222, 159.36611)"
Allan Hills A79029,1904,Valid,H5,505.5,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79031,1905,Valid,H5,2.7,Found,01/01/1979 12:00:00 AM,-76.70306,159.39306,"(-76.70306, 159.39306)"
Allan Hills A79032,1906,Valid,H5,2.6,Found,01/01/1979 12:00:00 AM,-76.70306,159.39278,"(-76.70306, 159.39278)"
Allan Hills A79033,1907,Valid,L6,280.8,Found,01/01/1979 12:00:00 AM,-76.69917,159.35778,"(-76.69917, 159.35778)"
Allan Hills A79034,1908,Valid,H6,12.6,Found,01/01/1979 12:00:00 AM,-76.70889,159.31167,"(-76.70889, 159.31167)"
Allan Hills A79035,1909,Valid,H4,37.6,Found,01/01/1979 12:00:00 AM,-76.69833,159.34056,"(-76.69833, 159.34056)"
Allan Hills A79036,1910,Valid,H5,20.2,Found,01/01/1979 12:00:00 AM,-76.70389,159.18,"(-76.70389, 159.18)"
Allan Hills A79037,1911,Valid,H6,14.8,Found,01/01/1979 12:00:00 AM,-76.70194,159.36833,"(-76.70194, 159.36833)"
Allan Hills A79038,1912,Valid,H5,49.7,Found,01/01/1979 12:00:00 AM,-76.70306,159.39278,"(-76.70306, 159.39278)"
Allan Hills A79039,1913,Valid,H4,108.3,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79040,1914,Valid,H5,13.2,Found,01/01/1979 12:00:00 AM,-76.70056,159.40111,"(-76.70056, 159.40111)"
Allan Hills A79041,1915,Valid,H5,20.1,Found,01/01/1979 12:00:00 AM,-76.69028,159.36417,"(-76.69028, 159.36417)"
Allan Hills A79042,1916,Valid,H5,11.5,Found,01/01/1979 12:00:00 AM,-76.68917,159.365,"(-76.68917, 159.365)"
Allan Hills A79043,1917,Valid,L6,62.2,Found,01/01/1979 12:00:00 AM,-76.70306,159.37083,"(-76.70306, 159.37083)"
Allan Hills A79045,1918,Valid,L3.5,115.4,Found,01/01/1979 12:00:00 AM,-76.70278,159.40139,"(-76.70278, 159.40139)"
Allan Hills A79046,1919,Valid,H5,89.7,Found,01/01/1979 12:00:00 AM,-76.70167,159.36889,"(-76.70167, 159.36889)"
Allan Hills A79047,1920,Valid,H5,19.3,Found,01/01/1979 12:00:00 AM,-76.70194,159.36472,"(-76.70194, 159.36472)"
Allan Hills A79048,1921,Valid,H5,36.7,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79049,1922,Valid,H6,54,Found,01/01/1979 12:00:00 AM,-76.71667,159.66667,"(-76.71667, 159.66667)"
Allan Hills A79050,1923,Valid,H5,27,Found,01/01/1979 12:00:00 AM,-76.69306,159.32666,"(-76.69306, 159.32666)"
Allan Hills A79051,1924,Valid,H5,23.9,Found,01/01/1979 12:00:00 AM,-76.70472,159.32389,"(-76.70472, 159.32389)"
Allan Hills A79052,1925,Valid,L6,22.6,Found,01/01/1979 12:00:00 AM,-76.68944,159.36333,"(-76.68944, 159.36333)"
Allan Hills A79053,1926,Valid,H5,86.1,Found,01/01/1979 12:00:00 AM,-76.69806,159.34195,"(-76.69806, 159.34195)"
Allan Hills A79054,1927,Valid,H5,36,Found,01/01/1979 12:00:00 AM,-76.69528,159.35611,"(-76.69528, 159.35611)"
Allan Hills A79055,1928,Valid,H6,15.3,Found,01/01/1979 12:00:00 AM,-76.70195,159.36861,"(-76.70195, 159.36861)"
Allan Hills A80101,1929,Valid,L6,8725,Found,01/01/1980 12:00:00 AM,-76.77389,159.275,"(-76.77389, 159.275)"
Allan Hills A80102,1930,Valid,Eucrite-pmict,471.2,Found,01/01/1980 12:00:00 AM,-76.69028,159.2525,"(-76.69028, 159.2525)"
Allan Hills A80103,1931,Valid,L6,535.9,Found,01/01/1980 12:00:00 AM,-76.77389,159.27611,"(-76.77389, 159.27611)"
Allan Hills A80104,1932,Valid,"Iron, ungrouped",882,Found,01/01/1980 12:00:00 AM,-76.72833,159.29278,"(-76.72833, 159.29278)"
Allan Hills A80105,1933,Valid,L6,445.1,Found,01/01/1980 12:00:00 AM,-76.77417,159.27556,"(-76.77417, 159.27556)"
Allan Hills A80106,1934,Valid,H4,432.2,Found,01/01/1980 12:00:00 AM,-76.69028,159.25444,"(-76.69028, 159.25444)"
Allan Hills A80107,1935,Valid,L6,177.8,Found,01/01/1980 12:00:00 AM,-76.77111,159.28722,"(-76.77111, 159.28722)"
Allan Hills A80108,1936,Valid,L6,124.5,Found,01/01/1980 12:00:00 AM,-76.77139,159.28833,"(-76.77139, 159.28833)"
Allan Hills A80110,1937,Valid,L6,167.6,Found,01/01/1980 12:00:00 AM,-76.77333,159.28167,"(-76.77333, 159.28167)"
Allan Hills A80111,1938,Valid,H5,42.4,Found,01/01/1980 12:00:00 AM,-76.75195,159.32472,"(-76.75195, 159.32472)"
Allan Hills A80112,1939,Valid,L6,330.7,Found,01/01/1980 12:00:00 AM,-76.77361,159.27556,"(-76.77361, 159.27556)"
Allan Hills A80113,1940,Valid,L6,312.6,Found,01/01/1980 12:00:00 AM,-76.77278,159.28305,"(-76.77278, 159.28305)"
Allan Hills A80114,1941,Valid,L6,232.8,Found,01/01/1980 12:00:00 AM,-76.77278,159.28417,"(-76.77278, 159.28417)"
Allan Hills A80115,1942,Valid,L6,306,Found,01/01/1980 12:00:00 AM,-76.77389,159.27722,"(-76.77389, 159.27722)"
Allan Hills A80116,1943,Valid,L6,191.2,Found,01/01/1980 12:00:00 AM,-76.77361,159.28056,"(-76.77361, 159.28056)"
Allan Hills A80117,1944,Valid,L6,89,Found,01/01/1980 12:00:00 AM,-76.77361,159.27861,"(-76.77361, 159.27861)"
Allan Hills A80118,1945,Valid,H6,2.4,Found,01/01/1980 12:00:00 AM,-76.75972,159.31028,"(-76.75972, 159.31028)"
Allan Hills A80119,1946,Valid,L6,33.7,Found,01/01/1980 12:00:00 AM,-76.77222,159.28583,"(-76.77222, 159.28583)"
Allan Hills A80120,1947,Valid,L6,60.1,Found,01/01/1980 12:00:00 AM,-76.77333,159.28194,"(-76.77333, 159.28194)"
Allan Hills A80121,1948,Valid,H4,39.1,Found,01/01/1980 12:00:00 AM,-76.71,159.36917,"(-76.71, 159.36917)"
Allan Hills A80122,1949,Valid,H6,49.8,Found,01/01/1980 12:00:00 AM,-76.69611,159.34333,"(-76.69611, 159.34333)"
Allan Hills A80123,1950,Valid,H5,27.8,Found,01/01/1980 12:00:00 AM,-76.68944,159.36889,"(-76.68944, 159.36889)"
Allan Hills A80124,1951,Valid,H5,12,Found,01/01/1980 12:00:00 AM,-76.69639,159.32944,"(-76.69639, 159.32944)"
Allan Hills A80125,1952,Valid,L6,139.2,Found,01/01/1980 12:00:00 AM,-76.77194,159.28528,"(-76.77194, 159.28528)"
Allan Hills A80126,1953,Valid,H6,34.5,Found,01/01/1980 12:00:00 AM,-76.74111,159.29667,"(-76.74111, 159.29667)"
Allan Hills A80127,1954,Valid,H5,47.5,Found,01/01/1980 12:00:00 AM,-76.68944,159.25611,"(-76.68944, 159.25611)"
Allan Hills A80128,1955,Valid,H4,138.2,Found,01/01/1980 12:00:00 AM,-76.68861,159.25667,"(-76.68861, 159.25667)"
Allan Hills A80129,1956,Valid,H5,93.4,Found,01/01/1980 12:00:00 AM,-76.68528,159.25833,"(-76.68528, 159.25833)"
Allan Hills A80130,1957,Valid,H6,5.3,Found,01/01/1980 12:00:00 AM,-76.69056,159.3725,"(-76.69056, 159.3725)"
Allan Hills A80131,1958,Valid,H4,19.8,Found,01/01/1980 12:00:00 AM,-76.68944,159.36917,"(-76.68944, 159.36917)"
Allan Hills A80132,1959,Valid,H5,152.8,Found,01/01/1980 12:00:00 AM,-76.76111,159.34417,"(-76.76111, 159.34417)"
Allan Hills A80133,1960,Valid,L3.5,3.6,Found,01/01/1980 12:00:00 AM,-76.69083,159.3725,"(-76.69083, 159.3725)"
Allred,2280,Valid,L4,6570,Found,01/01/1978 12:00:00 AM,33.1,-102.95,"(33.1, -102.95)"
Alvord,2287,Valid,"Iron, IVA",17500,Found,01/01/1976 12:00:00 AM,43.32222,-96.28889,"(43.32222, -96.28889)"
Anson,2308,Valid,L6,3900,Found,01/01/1972 12:00:00 AM,39.33333,-97.56167,"(39.33333, -97.56167)"
Answer,2309,Valid,Iron,11090,Found,01/01/1970 12:00:00 AM,-21.65972,140.90694,"(-21.65972, 140.90694)"
Araslanovo,2324,Valid,L/LL5,132000,Found,01/01/1973 12:00:00 AM,55.14167,48.2,"(55.14167, 48.2)"
Arch,2327,Valid,CV3,985.8,Found,01/01/1972 12:00:00 AM,34.15,-103.22,"(34.15, -103.22)"
Bakhardok,4923,Valid,L6,4120,Found,01/01/1978 12:00:00 AM,38.6,58,"(38.6, 58.0)"
Balsas,4932,Valid,"Iron, IIIAB",41000,Found,01/01/1974 12:00:00 AM,-7.53133,-46.04117,"(-7.53133, -46.04117)"
Ban Cho Lae,48651,Valid,H5,3354,Found,01/01/1975 12:00:00 AM,19.08833,99.01389,"(19.08833, 99.01389)"
Bates Nunataks A78001,4969,Valid,L6,160.7,Found,01/01/1978 12:00:00 AM,-80.25,153.5,"(-80.25, 153.5)"
Bates Nunataks A78002,4970,Valid,L6,4301,Found,01/01/1978 12:00:00 AM,-80.25,153.5,"(-80.25, 153.5)"
Bates Nunataks A78004,4971,Valid,LL6,1079,Found,01/01/1978 12:00:00 AM,-80.25,153.5,"(-80.25, 153.5)"
Bates Nunataks A78005,4972,Valid,H6,81.8,Found,01/01/1978 12:00:00 AM,-80.25,153.5,"(-80.25, 153.5)"
Beaver-Harrison,4987,Valid,L6,925,Found,01/01/1979 12:00:00 AM,38.48417,-113.13639,"(38.48417, -113.13639)"
Belgica 7901,4998,Valid,L6,3.58,Found,01/01/1979 12:00:00 AM,-72.58333,31.25,"(-72.58333, 31.25)"
Belgica 7902,4999,Valid,L6,13.66,Found,01/01/1979 12:00:00 AM,-72.58333,31.25,"(-72.58333, 31.25)"
Belgica 7903,5000,Valid,L4,185.3,Found,01/01/1979 12:00:00 AM,-72.58333,31.25,"(-72.58333, 31.25)"
Belgica 7904,5001,Valid,C2-ung,1234,Found,01/01/1979 12:00:00 AM,-72.58333,31.25,"(-72.58333, 31.25)"
Belgica 7905,5002,Valid,L6,5.01,Found,01/01/1979 12:00:00 AM,-72.58333,31.25,"(-72.58333, 31.25)"
Benedict,5017,Valid,"Iron, IIIAB",16380,Found,01/01/1970 12:00:00 AM,41,-97.53333,"(41.0, -97.53333)"
Big Rock Donga,5044,Valid,H6,19000,Found,01/01/1970 12:00:00 AM,-30.55,130.96667,"(-30.55, 130.96667)"
Blackwater Draw,5067,Valid,H4,1500,Found,01/01/1979 12:00:00 AM,34.20583,-103.22222,"(34.20583, -103.22222)"
Blaine Lake,5070,Valid,L6,1896.4,Found,01/01/1974 12:00:00 AM,52.77,-106.89667,"(52.77, -106.89667)"
Bledsoe,5074,Valid,H4,30500,Found,01/01/1970 12:00:00 AM,33.59167,-103.02667,"(33.59167, -103.02667)"
Boorabie 001,5109,Valid,H5,381,Found,01/01/1977 12:00:00 AM,-29.46667,128.35,"(-29.46667, 128.35)"
Bouvante,5120,Valid,Eucrite-mmict,8300,Found,01/01/1978 12:00:00 AM,44.92222,5.26778,"(44.92222, 5.26778)"
Bowesmont (b),5125,Valid,L5,1300,Found,01/01/1972 12:00:00 AM,48.78333,-97.35,"(48.78333, -97.35)"
Brachina,5127,Valid,Brachinite,202.9,Found,01/01/1974 12:00:00 AM,-31.3,138.38333,"(-31.3, 138.38333)"
Brainard,5131,Valid,"Iron, IIIAB",138300,Found,01/01/1978 12:00:00 AM,41.15333,-96.955,"(41.15333, -96.955)"
Brandon,5132,Valid,L6/7,7580,Found,01/01/1975 12:00:00 AM,40.81,-101.80167,"(40.81, -101.80167)"
Bronco,5147,Valid,OC,972,Found,01/01/1971 12:00:00 AM,33.28333,-102.96667,"(33.28333, -102.96667)"
Bronco (b),5148,Valid,OC,101,Found,01/01/1980 12:00:00 AM,33.275,-102.96,"(33.275, -102.96)"
Bronco (c),5149,Valid,OC,53,Found,01/01/1980 12:00:00 AM,33.275,-102.96,"(33.275, -102.96)"
Brownell,5150,Valid,L6,2000,Found,01/01/1971 12:00:00 AM,38.69667,-99.70833,"(38.69667, -99.70833)"
Brownfield (c),5153,Valid,OC,1550,Found,01/01/1974 12:00:00 AM,33.135,-102.27833,"(33.135, -102.27833)"
Brunflo,5157,Relict,Relict H,,Found,01/01/1980 12:00:00 AM,63.11667,14.28333,"(63.11667, 14.28333)"
Bunjil,5164,Valid,L6,38750,Found,01/01/1971 12:00:00 AM,-29.62917,116.48222,"(-29.62917, 116.48222)"
Burns Flat,5174,Valid,L6,1987,Found,01/01/1971 12:00:00 AM,35.33333,-99.15,"(35.33333, -99.15)"
Carlisle Lakes,5271,Valid,R3.8,49.5,Found,01/01/1977 12:00:00 AM,-29.16667,127.08333,"(-29.16667, 127.08333)"
Carlisle Lakes 002,5272,Valid,H4/5,410,Found,01/01/1977 12:00:00 AM,-29.16667,127.16667,"(-29.16667, 127.16667)"
Carlisle Lakes 003,5273,Valid,H4/5,116,Found,01/01/1977 12:00:00 AM,-29.15,127.16667,"(-29.15, 127.16667)"
Carlisle Lakes 004,5274,Valid,H5,809,Found,01/01/1977 12:00:00 AM,-29.16667,127.16667,"(-29.16667, 127.16667)"
Carlisle Lakes 005,5275,Valid,H5,502,Found,01/01/1977 12:00:00 AM,-29.18333,127.16667,"(-29.18333, 127.16667)"
Circle Back,5367,Valid,L6,2268,Found,01/01/1977 12:00:00 AM,34.02806,-102.68,"(34.02806, -102.68)"
Clarendon (a),5369,Valid,H5,1964,Found,01/01/1979 12:00:00 AM,34.905,-100.91333,"(34.905, -100.91333)"
Claytonville (b),5376,Valid,OC,5136,Found,01/01/1978 12:00:00 AM,34.34833,-101.65833,"(34.34833, -101.65833)"
Cockarrow Creek,5390,Valid,L6,429,Found,01/01/1970 12:00:00 AM,-26.66667,120.16667,"(-26.66667, 120.16667)"
Colonia Obrera,5405,Valid,"Iron, IIIE",12200,Found,01/01/1973 12:00:00 AM,24.01667,-104.66667,"(24.01667, -104.66667)"
Colony,5407,Valid,CO3.0,3912,Found,01/01/1975 12:00:00 AM,35.35,-98.68333,"(35.35, -98.68333)"
Commodore,5416,Valid,H6,304.3,Found,01/01/1972 12:00:00 AM,-31.2,138.3,"(-31.2, 138.3)"
Correo,5447,Valid,H4,1400,Found,01/01/1979 12:00:00 AM,34.95,-107.16667,"(34.95, -107.16667)"
Cosmo Newberry,5452,Valid,"Iron, IIAB",2156,Found,01/01/1980 12:00:00 AM,-27.95,122.88333,"(-27.95, 122.88333)"
Crab Hole,5460,Valid,L6,284,Found,01/01/1980 12:00:00 AM,-30.4,127.43333,"(-30.4, 127.43333)"
Cruz del Eje,51739,Valid,"Iron, IAB complex",14000,Found,01/01/1971 12:00:00 AM,-30.75,-64.78333,"(-30.75, -64.78333)"
Danebury,5512,Valid,H6,30,Found,01/01/1974 12:00:00 AM,51.13889,-1.53611,"(51.13889, -1.53611)"
Deakin 001,6625,Valid,Chondrite-ung,109.5,Found,01/01/1978 12:00:00 AM,-30.88333,128.96667,"(-30.88333, 128.96667)"
Deakin 002,6626,Valid,H4,4.5,Found,01/01/1978 12:00:00 AM,-30.88333,128.975,"(-30.88333, 128.975)"
Deán Funes,6635,Valid,H5,9260,Found,01/01/1977 12:00:00 AM,-30.43333,-64.2,"(-30.43333, -64.2)"
Delaware,6640,Valid,L4,8346,Found,01/01/1972 12:00:00 AM,35.28333,-93.5,"(35.28333, -93.5)"
Delphos (c),6647,Valid,L5,885,Found,01/01/1977 12:00:00 AM,34.05,-103.63333,"(34.05, -103.63333)"
Dengli,6650,Valid,H3.8,243.5,Found,01/01/1976 12:00:00 AM,39.06667,58.86667,"(39.06667, 58.86667)"
Denver City,6661,Valid,"Iron, ungrouped",26100,Found,01/01/1975 12:00:00 AM,33.07139,-102.80028,"(33.07139, -102.80028)"
Derrick Peak A78001,6677,Valid,"Iron, IIAB",15200,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78002,6678,Valid,"Iron, IIAB",7188,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78003,6679,Valid,"Iron, IIAB",144.2,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78004,6680,Valid,"Iron, IIAB",133.6,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78005,6681,Valid,"Iron, IIAB",18600,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78006,6682,Valid,"Iron, IIAB",389.3,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78007,6683,Valid,"Iron, IIAB",11800,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78008,6684,Valid,"Iron, IIAB",59400,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78009,6685,Valid,"Iron, IIAB",138100,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78010,6686,Valid,"Iron, IIAB",,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78011,6687,Valid,"Iron, IIAB",31800,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78012,6688,Valid,"Iron, IIAB",26000,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78013,6689,Valid,"Iron, IIAB",10600,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78014,6690,Valid,"Iron, IIAB",2250,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78015,6691,Valid,"Iron, IIAB",1260,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Derrick Peak A78016,6692,Valid,"Iron, IIAB",750,Found,01/01/1978 12:00:00 AM,-80.06667,156.38333,"(-80.06667, 156.38333)"
Dor el Gani,7711,Valid,"Iron, IIIAB",2575,Found,01/01/1972 12:00:00 AM,26.95833,16.03333,"(26.95833, 16.03333)"
